Time,Code,Value
2020-04-28T04:00:06.631927,54,219
2020-04-28T04:00:06.658183,54,220
2020-04-28T04:00:06.850050,54,219
2020-04-28T04:00:07.067950,54,220
2020-04-28T04:00:07.222154,54,219
2020-04-28T04:00:07.276251,54,220
2020-04-28T04:00:07.340331,54,219
2020-04-28T04:00:07.394920,54,220
2020-04-28T04:00:07.420995,54,221
2020-04-28T04:00:07.512888,54,220
2020-04-28T04:00:07.566834,54,221
2020-04-28T04:00:07.676670,54,220
2020-04-28T04:00:07.803121,54,221
2020-04-28T04:00:07.857907,54,220
2020-04-28T04:00:07.985431,54,219
2020-04-28T04:00:08.139650,54,220
2020-04-28T04:00:08.330390,54,221
2020-04-28T04:00:08.402867,54,220
2020-04-28T04:00:08.439055,54,219
2020-04-28T04:00:08.774888,54,220
2020-04-28T04:00:09.020582,54,219
2020-04-28T04:00:09.129641,54,220
2020-04-28T04:00:09.275012,54,219
2020-04-28T04:00:09.447531,54,220
2020-04-28T04:00:09.601589,54,219
2020-04-28T04:00:09.774450,54,220
2020-04-28T04:00:09.809764,54,221
2020-04-28T04:00:09.873885,54,220
2020-04-28T04:00:09.928754,54,221
2020-04-28T04:00:09.954791,54,220
2020-04-28T04:00:09.982260,54,219
2020-04-28T04:00:10.337642,54,220
2020-04-28T04:00:10.410404,54,219
2020-04-28T04:00:10.546482,54,220
2020-04-28T04:00:10.700715,54,221
2020-04-28T04:00:10.746423,54,220
2020-04-28T04:00:10.846323,54,219
2020-04-28T04:00:10.991291,54,220
2020-04-28T04:00:11.091235,54,219
2020-04-28T04:00:11.191145,54,220
2020-04-28T04:00:11.226912,54,221
2020-04-28T04:00:11.281837,54,220
2020-04-28T04:00:11.318521,54,219
2020-04-28T04:00:11.481762,54,220
2020-04-28T04:00:11.554574,54,221
2020-04-28T04:00:11.609113,54,220
2020-04-28T04:00:11.718093,54,219
2020-04-28T04:00:11.863309,54,220
2020-04-28T04:00:11.898665,54,221
2020-04-28T04:00:11.972121,54,220
2020-04-28T04:00:12.099543,54,219
2020-04-28T04:00:12.190010,54,220
2020-04-28T04:00:12.253939,54,219
2020-04-28T04:00:12.389770,54,220
2020-04-28T04:00:12.425413,54,221
2020-04-28T04:00:12.617204,54,220
2020-04-28T04:00:12.643391,54,219
2020-04-28T04:00:12.726193,54,220
2020-04-28T04:00:12.834715,54,219
2020-04-28T04:00:13.071007,54,220
2020-04-28T04:00:13.097481,54,221
2020-04-28T04:00:13.198299,54,220
2020-04-28T04:00:13.233728,54,219
2020-04-28T04:00:13.288864,54,220
2020-04-28T04:00:13.325439,54,221
2020-04-28T04:00:13.379873,54,220
2020-04-28T04:00:13.470684,54,219
2020-04-28T04:00:13.588953,54,220
2020-04-28T04:00:13.615055,54,221
2020-04-28T04:00:13.670456,54,220
2020-04-28T04:00:13.706304,54,219
2020-04-28T04:00:13.797534,54,220
2020-04-28T04:00:13.814815,54,219
2020-04-28T04:00:14.160829,54,220
2020-04-28T04:00:14.187243,54,221
2020-04-28T04:00:14.241923,54,220
2020-04-28T04:00:14.278604,54,219
2020-04-28T04:00:14.542122,54,220
2020-04-28T04:00:14.568734,54,221
2020-04-28T04:00:14.642470,54,220
2020-04-28T04:00:14.751238,54,221
2020-04-28T04:00:14.823883,54,220
2020-04-28T04:00:14.950943,54,221
2020-04-28T04:00:15.005427,54,220
2020-04-28T04:00:15.041007,54,219
2020-04-28T04:00:15.196451,54,220
2020-04-28T04:00:15.314439,54,219
2020-04-28T04:00:15.387151,54,220
2020-04-28T04:00:15.496199,54,219
2020-04-28T04:00:15.586992,54,220
2020-04-28T04:00:15.631926,54,218
2020-04-28T04:00:15.640203,54,216
2020-04-28T04:00:15.649221,54,215
2020-04-28T04:00:15.685806,54,216
2020-04-28T04:00:15.704388,54,217
2020-04-28T04:00:15.840923,54,218
2020-04-28T04:00:15.849118,54,219
2020-04-28T04:00:15.922473,54,220
2020-04-28T04:00:16.077404,54,221
2020-04-28T04:00:16.112805,54,220
2020-04-28T04:00:16.195416,54,219
2020-04-28T04:00:16.440542,54,220
2020-04-28T04:00:16.466947,54,221
2020-04-28T04:00:16.521753,54,220
2020-04-28T04:00:16.613221,54,219
2020-04-28T04:00:16.776803,54,220
2020-04-28T04:00:17.049308,54,221
2020-04-28T04:00:17.130784,54,220
2020-04-28T04:00:17.167241,54,219
2020-04-28T04:00:17.285363,54,220
2020-04-28T04:00:17.367184,54,219
2020-04-28T04:00:17.467073,54,220
2020-04-28T04:00:17.648755,54,219
2020-04-28T04:00:18.075228,54,220
2020-04-28T04:00:18.220685,54,221
2020-04-28T04:00:18.293649,54,220
2020-04-28T04:00:18.402323,54,221
2020-04-28T04:00:18.520499,54,220
2020-04-28T04:00:18.738464,54,219
2020-04-28T04:00:18.929208,54,220
2020-04-28T04:00:19.029119,54,219
2020-04-28T04:00:19.220082,54,220
2020-04-28T04:00:19.347185,54,219
2020-04-28T04:00:19.646676,54,220
2020-04-28T04:00:19.710427,54,219
2020-04-28T04:00:19.828357,54,220
2020-04-28T04:00:19.946610,54,221
2020-04-28T04:00:20.001049,54,220
2020-04-28T04:00:20.100804,54,219
2020-04-28T04:00:20.200720,54,220
2020-04-28T04:00:20.355258,54,219
2020-04-28T04:00:20.381304,54,220
2020-04-28T04:00:20.417540,54,221
2020-04-28T04:00:20.500748,54,220
2020-04-28T04:00:20.536732,54,219
2020-04-28T04:00:20.591102,54,220
2020-04-28T04:00:20.654977,54,219
2020-04-28T04:00:20.845603,54,220
2020-04-28T04:00:20.881027,54,221
2020-04-28T04:00:21.009389,54,220
2020-04-28T04:00:21.217994,54,221
2020-04-28T04:00:21.244391,54,220
2020-04-28T04:00:21.280584,54,219
2020-04-28T04:00:21.408701,54,217
2020-04-28T04:00:21.471851,54,218
2020-04-28T04:00:21.480246,54,219
2020-04-28T04:00:21.580977,54,217
2020-04-28T04:00:21.598312,54,218
2020-04-28T04:00:21.607502,54,219
2020-04-28T04:00:22.226186,54,220
2020-04-28T04:00:22.243306,54,219
2020-04-28T04:00:22.507507,54,220
2020-04-28T04:00:22.651995,54,221
2020-04-28T04:00:22.752997,54,220
2020-04-28T04:00:22.788872,54,219
2020-04-28T04:00:23.098105,54,220
2020-04-28T04:00:23.180042,54,221
2020-04-28T04:00:23.261460,54,220
2020-04-28T04:00:23.298074,54,219
2020-04-28T04:00:23.552125,54,220
2020-04-28T04:00:23.651892,54,219
2020-04-28T04:00:23.660046,54,217
2020-04-28T04:00:23.669171,54,216
2020-04-28T04:00:23.678245,54,214
2020-04-28T04:00:23.697285,54,213
2020-04-28T04:00:23.714682,54,214
2020-04-28T04:00:23.733140,54,215
2020-04-28T04:00:23.742176,54,216
2020-04-28T04:00:23.770195,54,217
2020-04-28T04:00:23.787219,54,218
2020-04-28T04:00:23.805839,54,219
2020-04-28T04:00:24.896334,54,220
2020-04-28T04:00:25.260087,54,219
2020-04-28T04:00:25.387077,54,220
2020-04-28T04:00:25.532281,54,219
2020-04-28T04:00:25.623041,54,220
2020-04-28T04:00:25.768471,54,219
2020-04-28T04:00:25.986466,54,220
2020-04-28T04:00:26.068187,54,219
2020-04-28T04:00:26.385682,54,220
2020-04-28T04:00:26.458715,54,219
2020-04-28T04:00:26.521790,54,220
2020-04-28T04:00:26.548513,54,221
2020-04-28T04:00:26.603207,54,220
2020-04-28T04:00:26.676731,54,219
2020-04-28T04:00:26.830732,54,220
2020-04-28T04:00:26.894774,54,219
2020-04-28T04:00:27.330355,54,220
2020-04-28T04:00:27.403240,54,219
2020-04-28T04:00:27.485112,54,220
2020-04-28T04:00:27.657645,54,219
2020-04-28T04:00:27.811886,54,220
2020-04-28T04:00:27.884881,54,219
2020-04-28T04:00:28.102581,54,220
2020-04-28T04:00:28.156969,54,219
2020-04-28T04:00:29.337705,54,220
2020-04-28T04:00:29.392396,54,219
2020-04-28T04:00:29.755692,54,220
2020-04-28T04:00:29.928307,54,219
2020-04-28T04:00:30.209781,54,220
2020-04-28T04:00:30.263982,54,219
2020-04-28T04:00:31.117837,54,220
2020-04-28T04:00:31.153319,54,221
2020-04-28T04:00:31.208729,54,220
2020-04-28T04:00:31.245077,54,219
2020-04-28T04:00:31.490170,54,220
2020-04-28T04:00:31.544395,54,221
2020-04-28T04:00:31.571270,54,220
2020-04-28T04:00:31.607591,54,219
2020-04-28T04:00:32.716259,54,220
2020-04-28T04:00:32.925043,54,219
2020-04-28T04:00:33.315923,54,220
2020-04-28T04:00:33.433658,54,219
2020-04-28T04:00:33.506597,54,220
2020-04-28T04:00:33.532768,54,221
2020-04-28T04:00:33.606124,54,220
2020-04-28T04:00:33.697313,54,219
2020-04-28T04:00:33.969576,54,220
2020-04-28T04:00:34.051541,54,219
2020-04-28T04:00:34.514153,54,220
2020-04-28T04:00:34.660113,54,219
2020-04-28T04:00:34.769070,54,220
2020-04-28T04:00:34.832590,54,219
2020-04-28T04:00:35.259360,54,220
2020-04-28T04:00:35.322593,54,219
2020-04-28T04:00:35.904223,54,220
2020-04-28T04:00:35.986341,54,219
2020-04-28T04:00:36.222015,54,220
2020-04-28T04:00:36.230227,54,219
2020-04-28T04:00:36.239305,54,218
2020-04-28T04:00:36.248287,54,216
2020-04-28T04:00:36.257437,54,215
2020-04-28T04:00:36.267529,54,214
2020-04-28T04:00:36.293927,54,215
2020-04-28T04:00:36.303168,54,216
2020-04-28T04:00:36.339398,54,217
2020-04-28T04:00:36.348240,54,218
2020-04-28T04:00:36.384771,54,219
2020-04-28T04:00:36.594436,54,217
2020-04-28T04:00:36.740013,54,218
2020-04-28T04:00:36.748122,54,219
2020-04-28T04:00:36.976135,54,220
2020-04-28T04:00:37.211737,54,219
2020-04-28T04:00:37.502497,54,220
2020-04-28T04:00:37.648122,54,219
2020-04-28T04:00:38.056563,54,220
2020-04-28T04:00:38.147677,54,219
2020-04-28T04:00:38.337917,54,220
2020-04-28T04:00:38.364596,54,221
2020-04-28T04:00:38.410025,54,220
2020-04-28T04:00:38.446476,54,219
2020-04-28T04:00:38.528987,54,220
2020-04-28T04:00:38.565408,54,221
2020-04-28T04:00:38.619538,54,220
2020-04-28T04:00:38.655747,54,219
2020-04-28T04:00:38.992001,54,220
2020-04-28T04:00:39.018367,54,221
2020-04-28T04:00:39.219559,54,220
2020-04-28T04:00:39.446571,54,219
2020-04-28T04:00:39.900234,54,220
2020-04-28T04:00:39.954744,54,219
2020-04-28T04:00:40.027610,54,217
2020-04-28T04:00:40.035543,54,216
2020-04-28T04:00:40.044703,54,215
2020-04-28T04:00:40.053789,54,214
2020-04-28T04:00:40.072168,54,215
2020-04-28T04:00:40.081168,54,216
2020-04-28T04:00:40.108515,54,217
2020-04-28T04:00:40.126400,54,218
2020-04-28T04:00:40.136152,54,219
2020-04-28T04:00:40.172279,54,220
2020-04-28T04:00:40.227817,54,219
2020-04-28T04:00:40.272150,54,220
2020-04-28T04:00:40.299110,54,221
2020-04-28T04:00:40.400368,54,220
2020-04-28T04:00:40.436543,54,219
2020-04-28T04:00:40.726958,54,217
2020-04-28T04:00:40.734944,54,215
2020-04-28T04:00:40.753281,54,216
2020-04-28T04:00:40.762383,54,217
2020-04-28T04:00:40.771699,54,218
2020-04-28T04:00:40.816945,54,219
2020-04-28T04:00:40.826044,54,220
2020-04-28T04:00:40.945101,54,219
2020-04-28T04:00:41.135596,54,220
2020-04-28T04:00:41.499143,54,219
2020-04-28T04:00:41.680499,54,220
2020-04-28T04:00:41.789768,54,219
2020-04-28T04:00:41.935109,54,220
2020-04-28T04:00:42.098591,54,219
2020-04-28T04:00:42.161923,54,220
2020-04-28T04:00:42.207090,54,218
2020-04-28T04:00:42.215285,54,216
2020-04-28T04:00:42.233477,54,217
2020-04-28T04:00:42.252584,54,218
2020-04-28T04:00:42.260737,54,219
2020-04-28T04:00:42.297032,54,220
2020-04-28T04:00:42.324561,54,221
2020-04-28T04:00:42.370189,54,220
2020-04-28T04:00:42.634446,54,219
2020-04-28T04:00:42.688439,54,220
2020-04-28T04:00:42.715108,54,221
2020-04-28T04:00:42.789048,54,220
2020-04-28T04:00:42.852153,54,219
2020-04-28T04:00:43.306559,54,220
2020-04-28T04:00:43.397499,54,219
2020-04-28T04:00:43.850633,54,220
2020-04-28T04:00:43.996778,54,219
2020-04-28T04:00:44.105566,54,217
2020-04-28T04:00:44.113605,54,216
2020-04-28T04:00:44.177501,54,217
2020-04-28T04:00:44.251083,54,218
2020-04-28T04:00:44.259066,54,219
2020-04-28T04:00:44.295148,54,220
2020-04-28T04:00:44.313301,54,219
2020-04-28T04:00:44.322466,54,217
2020-04-28T04:00:44.340744,54,218
2020-04-28T04:00:44.349961,54,219
2020-04-28T04:00:44.477937,54,220
2020-04-28T04:00:44.513429,54,221
2020-04-28T04:00:44.568889,54,220
2020-04-28T04:00:44.604836,54,219
2020-04-28T04:00:45.449669,54,220
2020-04-28T04:00:45.604443,54,219
2020-04-28T04:00:46.121735,54,220
2020-04-28T04:00:46.185428,54,219
2020-04-28T04:00:46.720946,54,220
2020-04-28T04:00:46.975594,54,219
2020-04-28T04:00:47.266253,54,220
2020-04-28T04:00:47.384443,54,219
2020-04-28T04:00:47.929426,54,220
2020-04-28T04:00:48.001990,54,219
2020-04-28T04:00:48.110689,54,220
2020-04-28T04:00:48.127926,54,219
2020-04-28T04:00:48.328825,54,217
2020-04-28T04:00:48.546759,54,218
2020-04-28T04:00:48.555115,54,219
2020-04-28T04:00:49.046352,54,220
2020-04-28T04:00:49.119172,54,219
2020-04-28T04:00:49.300659,54,220
2020-04-28T04:00:49.382604,54,219
2020-04-28T04:00:49.782129,54,220
2020-04-28T04:00:49.808351,54,221
2020-04-28T04:00:49.863462,54,220
2020-04-28T04:00:49.900250,54,219
2020-04-28T04:00:50.163342,54,217
2020-04-28T04:00:50.189700,54,218
2020-04-28T04:00:50.198699,54,219
2020-04-28T04:00:50.225872,54,217
2020-04-28T04:00:50.262477,54,218
2020-04-28T04:00:50.336043,54,219
2020-04-28T04:00:50.362159,54,217
2020-04-28T04:00:50.471976,54,218
2020-04-28T04:00:50.480248,54,219
2020-04-28T04:00:50.517876,54,220
2020-04-28T04:00:50.543954,54,221
2020-04-28T04:00:50.599762,54,220
2020-04-28T04:00:50.672114,54,221
2020-04-28T04:00:50.754114,54,220
2020-04-28T04:00:50.790089,54,219
2020-04-28T04:00:50.835333,54,220
2020-04-28T04:00:51.062729,54,219
2020-04-28T04:00:51.480462,54,220
2020-04-28T04:00:51.653212,54,219
2020-04-28T04:00:51.925435,54,220
2020-04-28T04:00:51.933501,54,219
2020-04-28T04:00:51.942607,54,217
2020-04-28T04:00:51.996993,54,218
2020-04-28T04:00:52.307104,54,219
2020-04-28T04:00:52.324202,54,220
2020-04-28T04:00:52.388628,54,219
2020-04-28T04:00:52.724601,54,220
2020-04-28T04:00:52.779326,54,219
2020-04-28T04:00:52.933688,54,220
2020-04-28T04:00:52.997160,54,219
2020-04-28T04:00:53.233196,54,220
2020-04-28T04:00:53.306354,54,219
2020-04-28T04:00:53.850601,54,217
2020-04-28T04:00:53.858906,54,215
2020-04-28T04:00:53.867976,54,214
2020-04-28T04:00:53.877039,54,213
2020-04-28T04:00:53.904941,54,214
2020-04-28T04:00:53.913648,54,215
2020-04-28T04:00:53.922569,54,217
2020-04-28T04:00:53.931732,54,218
2020-04-28T04:00:53.940794,54,219
2020-04-28T04:00:54.059795,54,220
2020-04-28T04:00:54.150620,54,219
2020-04-28T04:00:54.959136,54,220
2020-04-28T04:00:55.031634,54,219
2020-04-28T04:00:55.458750,54,220
2020-04-28T04:00:55.595078,54,219
2020-04-28T04:00:55.894620,54,220
2020-04-28T04:00:56.076330,54,219
2020-04-28T04:00:56.303361,54,220
2020-04-28T04:00:56.338503,54,221
2020-04-28T04:00:56.394154,54,220
2020-04-28T04:00:56.430403,54,219
2020-04-28T04:00:56.512016,54,220
2020-04-28T04:00:56.548441,54,221
2020-04-28T04:00:56.583960,54,220
2020-04-28T04:00:56.620830,54,219
2020-04-28T04:00:57.229668,54,220
2020-04-28T04:00:57.293541,54,219
2020-04-28T04:00:57.383934,54,217
2020-04-28T04:00:57.392143,54,215
2020-04-28T04:00:57.428620,54,217
2020-04-28T04:00:57.437728,54,218
2020-04-28T04:00:57.520393,54,219
2020-04-28T04:00:57.556010,54,220
2020-04-28T04:00:57.974051,54,219
2020-04-28T04:00:58.074549,54,220
2020-04-28T04:00:58.100588,54,221
2020-04-28T04:00:58.165066,54,220
2020-04-28T04:00:58.201768,54,219
2020-04-28T04:00:58.319648,54,220
2020-04-28T04:00:58.327732,54,219
2020-04-28T04:00:58.365159,54,220
2020-04-28T04:00:58.455966,54,219
2020-04-28T04:00:58.909091,54,220
2020-04-28T04:00:58.982633,54,219
2020-04-28T04:00:59.218884,54,220
2020-04-28T04:00:59.300593,54,219
2020-04-28T04:00:59.427784,54,220
2020-04-28T04:00:59.509781,54,219
2020-04-28T04:00:59.681914,54,220
2020-04-28T04:00:59.736578,54,219
2020-04-28T04:00:59.845804,54,220
2020-04-28T04:00:59.936800,54,219
2020-04-28T04:01:00.826491,54,220
2020-04-28T04:01:00.881001,54,219
2020-04-28T04:01:01.098692,54,220
2020-04-28T04:01:01.190022,54,219
2020-04-28T04:01:01.552474,54,220
2020-04-28T04:01:01.634986,54,219
2020-04-28T04:01:01.961636,54,220
2020-04-28T04:01:02.098016,54,219
2020-04-28T04:01:02.625084,54,220
2020-04-28T04:01:02.650994,54,221
2020-04-28T04:01:02.696615,54,220
2020-04-28T04:01:02.733857,54,219
2020-04-28T04:01:03.260143,54,220
2020-04-28T04:01:03.323850,54,219
2020-04-28T04:01:03.941543,54,220
2020-04-28T04:01:04.004754,54,219
2020-04-28T04:01:04.013439,54,218
2020-04-28T04:01:04.086940,54,219
2020-04-28T04:01:04.095124,54,220
2020-04-28T04:01:04.104387,54,219
2020-04-28T04:01:04.376676,54,220
2020-04-28T04:01:04.467719,54,219
2020-04-28T04:01:04.695379,54,220
2020-04-28T04:01:04.786754,54,221
2020-04-28T04:01:04.831740,54,220
2020-04-28T04:01:04.913591,54,219
2020-04-28T04:01:04.921771,54,217
2020-04-28T04:01:04.930768,54,216
2020-04-28T04:01:04.967187,54,217
2020-04-28T04:01:05.040683,54,218
2020-04-28T04:01:05.048966,54,219
2020-04-28T04:01:05.067007,54,220
2020-04-28T04:01:05.250038,54,219
2020-04-28T04:01:05.958469,54,220
2020-04-28T04:01:06.076361,54,219
2020-04-28T04:01:06.084410,54,217
2020-04-28T04:01:06.121031,54,218
2020-04-28T04:01:06.138856,54,219
2020-04-28T04:01:06.157136,54,220
2020-04-28T04:01:06.193352,54,221
2020-04-28T04:01:06.238958,54,220
2020-04-28T04:01:06.275372,54,219
2020-04-28T04:01:06.357923,54,217
2020-04-28T04:01:06.365842,54,216
2020-04-28T04:01:06.374929,54,215
2020-04-28T04:01:06.383943,54,214
2020-04-28T04:01:06.411509,54,215
2020-04-28T04:01:06.429613,54,216
2020-04-28T04:01:06.456906,54,217
2020-04-28T04:01:06.465920,54,218
2020-04-28T04:01:06.483932,54,219
2020-04-28T04:01:06.493249,54,220
2020-04-28T04:01:06.548606,54,218
2020-04-28T04:01:06.556589,54,216
2020-04-28T04:01:06.565655,54,215
2020-04-28T04:01:06.584830,54,216
2020-04-28T04:01:06.593203,54,217
2020-04-28T04:01:06.602017,54,218
2020-04-28T04:01:06.611288,54,219
2020-04-28T04:01:06.629238,54,220
2020-04-28T04:01:06.703083,54,219
2020-04-28T04:01:06.820947,54,220
2020-04-28T04:01:06.875662,54,221
2020-04-28T04:01:06.920612,54,220
2020-04-28T04:01:06.957417,54,219
2020-04-28T04:01:06.965380,54,217
2020-04-28T04:01:06.983724,54,218
2020-04-28T04:01:06.993797,54,219
2020-04-28T04:01:07.393346,54,220
2020-04-28T04:01:07.475554,54,219
2020-04-28T04:01:07.565946,54,217
2020-04-28T04:01:07.573944,54,215
2020-04-28T04:01:07.583057,54,214
2020-04-28T04:01:07.592108,54,213
2020-04-28T04:01:07.610235,54,212
2020-04-28T04:01:07.637789,54,214
2020-04-28T04:01:07.646756,54,215
2020-04-28T04:01:07.664999,54,216
2020-04-28T04:01:07.673969,54,217
2020-04-28T04:01:07.829395,54,218
2020-04-28T04:01:07.837568,54,219
2020-04-28T04:01:07.864565,54,217
2020-04-28T04:01:07.873679,54,216
2020-04-28T04:01:07.901852,54,217
2020-04-28T04:01:07.910198,54,218
2020-04-28T04:01:07.919075,54,219
2020-04-28T04:01:07.937613,54,220
2020-04-28T04:01:07.946285,54,219
2020-04-28T04:01:07.955457,54,217
2020-04-28T04:01:07.964455,54,215
2020-04-28T04:01:07.973585,54,214
2020-04-28T04:01:08.001959,54,216
2020-04-28T04:01:08.028321,54,217
2020-04-28T04:01:08.037580,54,218
2020-04-28T04:01:08.046455,54,219
2020-04-28T04:01:08.055566,54,220
2020-04-28T04:01:08.138179,54,219
2020-04-28T04:01:08.283543,54,217
2020-04-28T04:01:08.291531,54,215
2020-04-28T04:01:08.300604,54,214
2020-04-28T04:01:08.309719,54,213
2020-04-28T04:01:08.329052,54,214
2020-04-28T04:01:08.337473,54,215
2020-04-28T04:01:08.346005,54,216
2020-04-28T04:01:08.355197,54,217
2020-04-28T04:01:08.364161,54,218
2020-04-28T04:01:08.382267,54,216
2020-04-28T04:01:08.391377,54,215
2020-04-28T04:01:08.418644,54,216
2020-04-28T04:01:08.427724,54,217
2020-04-28T04:01:08.437264,54,218
2020-04-28T04:01:08.455083,54,219
2020-04-28T04:01:08.473189,54,220
2020-04-28T04:01:08.482274,54,219
2020-04-28T04:01:08.601121,54,217
2020-04-28T04:01:08.683242,54,218
2020-04-28T04:01:08.691233,54,219
2020-04-28T04:01:09.346026,54,220
2020-04-28T04:01:09.419146,54,219
2020-04-28T04:01:09.546071,54,220
2020-04-28T04:01:09.554224,54,219
2020-04-28T04:01:09.608529,54,220
2020-04-28T04:01:09.709578,54,219
2020-04-28T04:01:09.882025,54,220
2020-04-28T04:01:10.009329,54,219
2020-04-28T04:01:10.753981,54,217
2020-04-28T04:01:10.762029,54,215
2020-04-28T04:01:10.780367,54,217
2020-04-28T04:01:10.799587,54,218
2020-04-28T04:01:10.807679,54,219
2020-04-28T04:01:10.825764,54,220
2020-04-28T04:01:11.108368,54,221
2020-04-28T04:01:11.180969,54,220
2020-04-28T04:01:11.217543,54,219
2020-04-28T04:01:11.280761,54,220
2020-04-28T04:01:11.417250,54,219
2020-04-28T04:01:11.898679,54,220
2020-04-28T04:01:11.924813,54,221
2020-04-28T04:01:11.979525,54,220
2020-04-28T04:01:12.052812,54,219
2020-04-28T04:01:12.125793,54,220
2020-04-28T04:01:12.151734,54,221
2020-04-28T04:01:12.252874,54,220
2020-04-28T04:01:12.352577,54,219
2020-04-28T04:01:12.461138,54,220
2020-04-28T04:01:12.469752,54,219
2020-04-28T04:01:12.561332,54,220
2020-04-28T04:01:12.634571,54,219
2020-04-28T04:01:12.897865,54,220
2020-04-28T04:01:13.006663,54,219
2020-04-28T04:01:13.188253,54,220
2020-04-28T04:01:13.205408,54,219
2020-04-28T04:01:13.214511,54,218
2020-04-28T04:01:13.223516,54,216
2020-04-28T04:01:13.250750,54,218
2020-04-28T04:01:13.333119,54,219
2020-04-28T04:01:13.451568,54,220
2020-04-28T04:01:13.551785,54,219
2020-04-28T04:01:13.597029,54,220
2020-04-28T04:01:13.632246,54,217
2020-04-28T04:01:13.669641,54,218
2020-04-28T04:01:13.686801,54,219
2020-04-28T04:01:13.695869,54,220
2020-04-28T04:01:13.805707,54,219
2020-04-28T04:01:13.813935,54,217
2020-04-28T04:01:13.822999,54,216
2020-04-28T04:01:13.832127,54,215
2020-04-28T04:01:13.841165,54,214
2020-04-28T04:01:13.868624,54,215
2020-04-28T04:01:13.887143,54,216
2020-04-28T04:01:13.895684,54,217
2020-04-28T04:01:13.904853,54,218
2020-04-28T04:01:13.913909,54,219
2020-04-28T04:01:13.922988,54,218
2020-04-28T04:01:13.996613,54,219
2020-04-28T04:01:14.033326,54,220
2020-04-28T04:01:14.142299,54,219
2020-04-28T04:01:14.568953,54,220
2020-04-28T04:01:14.705159,54,219
2020-04-28T04:01:14.713323,54,217
2020-04-28T04:01:14.722377,54,215
2020-04-28T04:01:14.740514,54,216
2020-04-28T04:01:14.767716,54,218
2020-04-28T04:01:14.786223,54,219
2020-04-28T04:01:14.840438,54,220
2020-04-28T04:01:14.896213,54,219
2020-04-28T04:01:15.613253,54,220
2020-04-28T04:01:15.686456,54,219
2020-04-28T04:01:15.812870,54,220
2020-04-28T04:01:15.931522,54,219
2020-04-28T04:01:16.176778,54,220
2020-04-28T04:01:16.202855,54,221
2020-04-28T04:01:16.303859,54,220
2020-04-28T04:01:16.340331,54,219
2020-04-28T04:01:16.430743,54,220
2020-04-28T04:01:16.448067,54,219
2020-04-28T04:01:16.457145,54,217
2020-04-28T04:01:16.467273,54,216
2020-04-28T04:01:16.503319,54,217
2020-04-28T04:01:16.576562,54,218
2020-04-28T04:01:16.584481,54,219
2020-04-28T04:01:16.602718,54,220
2020-04-28T04:01:16.785260,54,219
2020-04-28T04:01:17.011990,54,220
2020-04-28T04:01:17.047474,54,221
2020-04-28T04:01:17.102877,54,220
2020-04-28T04:01:17.248325,54,219
2020-04-28T04:01:17.348357,54,220
2020-04-28T04:01:17.356258,54,219
2020-04-28T04:01:18.020470,54,220
2020-04-28T04:01:18.046565,54,221
2020-04-28T04:01:18.055681,54,220
2020-04-28T04:01:18.065840,54,218
2020-04-28T04:01:18.073888,54,216
2020-04-28T04:01:18.101266,54,218
2020-04-28T04:01:18.119387,54,219
2020-04-28T04:01:18.128461,54,220
2020-04-28T04:01:18.238377,54,219
2020-04-28T04:01:18.273784,54,220
2020-04-28T04:01:18.310233,54,221
2020-04-28T04:01:18.410870,54,220
2020-04-28T04:01:18.556480,54,219
2020-04-28T04:01:18.638263,54,220
2020-04-28T04:01:18.674137,54,221
2020-04-28T04:01:18.737548,54,220
2020-04-28T04:01:18.774452,54,219
2020-04-28T04:01:19.028575,54,220
2020-04-28T04:01:19.092099,54,219
2020-04-28T04:01:19.827770,54,220
2020-04-28T04:01:19.835862,54,219
2020-04-28T04:01:20.054860,54,220
2020-04-28T04:01:20.063051,54,219
2020-04-28T04:01:20.072096,54,217
2020-04-28T04:01:20.090252,54,218
2020-04-28T04:01:20.099472,54,219
2020-04-28T04:01:20.190870,54,220
2020-04-28T04:01:20.318482,54,219
2020-04-28T04:01:20.409330,54,220
2020-04-28T04:01:20.509188,54,219
2020-04-28T04:01:20.609012,54,220
2020-04-28T04:01:20.645077,54,221
2020-04-28T04:01:20.772420,54,220
2020-04-28T04:01:20.808930,54,219
2020-04-28T04:01:21.071868,54,220
2020-04-28T04:01:21.107374,54,221
2020-04-28T04:01:21.208555,54,220
2020-04-28T04:01:21.243830,54,219
2020-04-28T04:01:21.371525,54,220
2020-04-28T04:01:21.480476,54,219
2020-04-28T04:01:21.553482,54,220
2020-04-28T04:01:21.579633,54,218
2020-04-28T04:01:21.616000,54,219
2020-04-28T04:01:21.944008,54,220
2020-04-28T04:01:22.134448,54,219
2020-04-28T04:01:22.207510,54,220
2020-04-28T04:01:22.289469,54,219
2020-04-28T04:01:22.607178,54,220
2020-04-28T04:01:22.661113,54,219
2020-04-28T04:01:23.160734,54,220
2020-04-28T04:01:23.169020,54,219
2020-04-28T04:01:23.542131,54,220
2020-04-28T04:01:23.678908,54,219
2020-04-28T04:01:24.069212,54,220
2020-04-28T04:01:24.086304,54,219
2020-04-28T04:01:24.095375,54,217
2020-04-28T04:01:24.104468,54,216
2020-04-28T04:01:24.131597,54,217
2020-04-28T04:01:24.140679,54,218
2020-04-28T04:01:24.414013,54,219
2020-04-28T04:01:24.431498,54,220
